Name,Date,N_DAY_MAX_GRT_N-1_DAY_MAX,N_Day_Max_Lt_N-1_Close,N_Day_Min_Grt_N-1_Close,N_DAY_MIN_LT_N-1_DAY_MIN,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_N-1_Close,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_09:30_Open_Minus_N-1_EOD_Close,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N-2_EOD_Close_Minus_N-2_09:00_Open
ACC,20190329,1,0,0,0,PZ,NZ,PZ,PZ,N,N,PP,N,P,PZ,Z,NZ,PZ,N,PP,N,PZ,P,Z,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,PZ,Z,PZ,NZ,PP,N,Z,PZ,NZ,N,P,Z,PZ,Z,PZ,NZ,Z,N,Z,N,PZ,NZ,PZ,Z,PZ,NZ,Z,N,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,P
ACC,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,P,NZ,Z,PP,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PP,Z,P,Z,PP,Z,Z,NN,Z,NN,PP,PZ,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,Z,Z,Z
ADANIENT,20190329,1,0,1,0,P,NZ,PP,PP,NZ,Z,PP,NZ,PP,PP,Z,Z,PP,Z,PP,Z,PZ,PZ,NZ,N,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,NZ,PZ,NZ,Z,NZ,PZ,NZ,P,Z,Z,N,Z,NN,Z,N,PP,Z,PP,Z,Z,PZ,NZ,P,P,NZ,Z,NZ,PZ,NZ,Z,NZ,Z,N,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,N,P,NZ,PZ,NZ,Z,NZ,Z
ADANIENT,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PP,NZ,Z,PP,PP,Z,PP,NZ,P,NZ,PZ,NZ,PZ,NZ,Z,NZ,P,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,N,Z,N,PP,Z,Z,NN,Z,NN,PP,PZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,NZ,PZ,NZ,Z,NZ,PZ,NZ,P,Z,Z,N,Z,NN,Z,N,Z
ADANIPORTS,20190329,1,0,0,0,PZ,NZ,PZ,P,N,N,PZ,N,PP,P,Z,Z,PZ,N,PZ,N,P,PZ,NZ,NZ,PP,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PP,NZ,P,Z,P,N,PP,PZ,Z,P,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z
ADANIPORTS,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,N,Z,Z,Z,NN,Z,NN,N,P,NZ,NN,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PP
AMBUJACEM,20190329,1,0,0,0,PZ,NZ,P,P,N,NZ,P,N,P,P,Z,Z,PZ,NN,PZ,NN,PZ,PZ,Z,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,Z,N,PZ,NZ,PZ,Z,P,Z,Z,NZ,P,Z,P,NZ,Z,P,NZ,P,P,Z,PZ,Z,Z,N,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
AMBUJACEM,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,P,NZ,Z,Z,PZ,NZ,Z,N,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,N,PZ,Z,P,NZ,PZ,Z,PZ,Z,Z,NN,Z,NN,Z,PZ,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,Z,N,PZ,NZ,PZ,Z,P,Z,Z,NZ,Z
ARVIND,20190329,0,0,0,0,PZ,N,PZ,PZ,NN,N,PZ,NN,PP,PZ,Z,NZ,P,N,P,N,P,Z,Z,NN,PP,P,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,PP,NZ,PZ,NZ,PZ,N,PP,PZ,N,P,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,N,P,NZ,PZ,N,PZ,NZ,Z,NZ,PZ,N,Z,NZ,NN
ARVIND,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,N,Z,Z,PZ,N,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,N,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,N,P,Z,NN,P,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,Z,NZ,PP
ASHOKLEY,20190329,1,0,0,0,PZ,NZ,PP,PP,NZ,Z,PP,NZ,PP,P,Z,Z,PP,NZ,PP,NZ,PZ,Z,NZ,N,PP,P,NZ,P,NZ,Z,NZ,Z,NZ,P,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PP,NZ,PP,NZ,P,Z,PP,Z,PP,P,NZ,PP,PZ,NZ,Z,NZ,Z,N,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,N
ASHOKLEY,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,PP,PZ,NZ,PZ,NZ,P,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PP,Z,Z,NN,Z,NN,PP,PZ,NZ,NN,P,NZ,P,NZ,Z,NZ,Z,NZ,P,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PP,NZ,Z,NZ,PP
ASIANPAINT,20190329,0,0,0,0,PZ,NZ,PZ,PZ,N,NZ,PZ,N,PP,PZ,Z,Z,Z,NZ,Z,N,PZ,Z,Z,N,Z,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,Z,PZ,NZ,P,NZ,P,NZ,PZ,Z,PZ,NZ,P,PZ,NZ,Z,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,N
ASIANPAINT,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,Z,NZ,PZ,NZ,Z,NZ,Z,Z,PZ,Z,Z,Z,PZ,Z,Z,Z,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,Z,Z,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,Z,PZ,NZ,P,NZ,Z,NZ,P
AUROPHARMA,20190329,1,0,1,0,P,Z,PP,PP,Z,Z,PP,Z,PZ,P,NZ,Z,PP,NZ,PP,NZ,Z,Z,N,N,Z,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,Z,NZ,P,Z,PP,Z,N,PZ,Z,P,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,N,Z,NZ,N
AUROPHARMA,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PZ,Z,NZ,Z,P,Z,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,P,Z,Z,NN,Z,NN,P,Z,N,Z,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,Z,NZ,N
AXISBANK,20190329,0,0,0,0,PZ,NZ,PZ,Z,N,N,PZ,N,PP,Z,Z,N,PZ,N,PZ,N,PZ,PZ,NZ,NZ,PP,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PP,NZ,PP,NZ,Z,N,Z,N,PP,PZ,Z,Z,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,Z,N,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,Z
AXISBANK,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,NN,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PP,NZ,PZ,NZ,PP
BAJAJ-AUTO,20190329,0,1,0,1,Z,NZ,Z,Z,N,N,Z,N,Z,Z,NN,NZ,PZ,N,PZ,N,PZ,P,Z,Z,N,PZ,Z,PZ,NZ,Z,NN,PZ,Z,PZ,Z,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,Z,Z,Z,NZ,Z,N,N,PZ,NZ,Z,Z,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,Z
BAJAJ-AUTO,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,Z,NZ,NN,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,Z,Z,NN,Z,NN,N,PZ,Z,P,PZ,Z,PZ,NZ,Z,NN,PZ,Z,PZ,Z,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,Z,N
BAJFINANCE,20190329,1,0,0,0,PZ,NZ,PZ,PZ,N,N,P,N,PP,PZ,Z,NZ,P,NZ,P,NZ,P,PZ,Z,NZ,P,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,P,NZ,PZ,NZ,P,N,P,PZ,NZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,N,P,Z,Z,NZ,PZ,NZ,PZ,N,Z,NZ,PZ,Z,Z,NZ,PZ,Z,Z
BAJFINANCE,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,P,P,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,Z,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NN,Z,NN,Z,P,Z,N,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,P
BANKBARODA,20190329,1,0,0,0,P,NZ,P,PP,N,N,P,N,PP,PP,Z,NZ,Z,NN,Z,NN,P,PZ,NZ,NZ,PP,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,P,NZ,P,Z,PZ,Z,Z,NZ,P,Z,Z,NZ,PZ,NZ,PP,Z,PP,NZ,PP,NZ,PP,N,PP,PZ,NZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,N,Z,N,PZ,Z,PZ,NZ,PZ,Z,PZ,N,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,Z
BANKBARODA,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PP,NZ,Z,NN,Z,NN,PZ,NZ,PZ,NZ,P,Z,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,N,Z,Z,Z,NN,Z,NN,N,P,NZ,NN,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,P,NZ,P,Z,PZ,Z,Z,NZ,P,Z,Z,NZ,PZ,NZ,PP,Z,Z,NZ,PP
BANKINDIA,20190329,1,0,0,0,PZ,NZ,PZ,PZ,NN,NN,PZ,NN,PP,PZ,Z,NZ,Z,NN,Z,NN,PZ,P,NZ,Z,P,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,P,Z,PZ,NZ,PZ,Z,P,Z,PZ,NZ,Z,NZ,P,Z,PP,NZ,PZ,NZ,PZ,NN,PP,PZ,NZ,Z,Z,NZ,P,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,N,P,NZ,PZ,Z,PZ,NZ,PZ,Z,Z
BANKINDIA,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,NN,Z,NN,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,N,Z,Z,Z,NN,Z,NN,N,PZ,NZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,P,Z,PZ,NZ,PZ,Z,P,Z,PZ,NZ,Z,NZ,P,Z,Z,NZ,PP
BHARATFORG,20190329,1,0,1,0,P,Z,PP,PP,Z,Z,PP,Z,PP,P,Z,Z,PP,NZ,PP,NZ,PZ,PZ,NZ,NZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,P,NZ,PZ,Z,PZ,NZ,PZ,NZ,P,NZ,P,NZ,P,Z,PP,Z,Z,PZ,Z,Z,PZ,NZ,PZ,NZ,Z,N,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,Z,N,PZ,Z,PZ,Z,PZ,NZ,Z,Z,Z
BHARATFORG,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PP,Z,Z,P,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PP,Z,Z,NN,Z,NN,PP,PZ,NZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,P,NZ,PZ,Z,PZ,NZ,PZ,NZ,P,NZ,Z,NZ,Z
BHARTIARTL,20190329,1,0,0,0,PZ,NZ,P,P,NZ,NZ,P,NZ,PP,P,Z,NZ,P,NZ,P,NZ,PZ,Z,N,NN,PP,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PP,Z,PZ,N,PP,NZ,P,NZ,P,NZ,P,PZ,NZ,PP,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NN,PZ,NZ,PZ,NZ,Z,N,Z,NZ,NN
BHARTIARTL,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NN,Z,NN,Z,PZ,N,NN,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PP,Z,PZ,N,Z,NZ,P
BHEL,20190329,1,0,1,0,PP,NZ,PP,PP,NZ,Z,PP,NZ,PP,PP,NZ,Z,PP,N,PP,N,Z,Z,N,N,Z,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,N,P,NZ,Z,N,PP,Z,PP,Z,Z,Z,N,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,P,Z,Z,NZ,PZ,NZ,PZ,N,Z,NZ,Z,NZ,Z
BHEL,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PP,PP,NZ,NZ,P,Z,N,PZ,NZ,P,Z,P,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PP,NZ,PP,Z,Z,NN,Z,NN,PP,Z,N,Z,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,N,P,NZ,Z,N,Z
BPCL,20190329,1,0,1,0,P,Z,P,P,Z,Z,PP,Z,PP,P,Z,Z,PZ,N,P,N,PZ,Z,NZ,N,P,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,N,P,NZ,P,Z,PP,Z,P,PZ,N,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,N
BPCL,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PP,Z,Z,P,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,Z,PZ,Z,PZ,Z,PP,Z,Z,NN,Z,NN,PP,PZ,NZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,N,Z,NZ,P
CANBK,20190329,0,0,0,0,PZ,NZ,PZ,PZ,NN,NN,PZ,NN,PP,PZ,Z,N,Z,NN,Z,NN,PZ,P,NZ,Z,PP,PZ,NZ,P,Z,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,P,Z,PZ,N,Z,NZ,PP,Z,PP,Z,PZ,N,PZ,NN,PP,PZ,NZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,P,Z,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P
CANBK,20190330,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,NN,Z,NN,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,Z,Z,NN,Z,NN,N,PZ,NZ,NN,PZ,NZ,P,Z,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,P,Z,PZ,N,Z,NZ,PP,Z,PZ,Z,PP
CENTURYTEX,20190329,1,0,1,0,PZ,NZ,P,P,NZ,Z,PP,NZ,P,PZ,Z,Z,P,NZ,PP,NZ,Z,Z,NZ,NN,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PP,Z,Z,PZ,NZ,PP,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,P,Z,Z,N,Z,NZ,PZ,NZ,Z,N,Z,NZ,NN
CIPLA,20190329,1,0,0,0,PZ,NZ,PZ,PZ,NZ,NZ,PZ,NZ,Z,PZ,NZ,NZ,P,NZ,P,NZ,Z,Z,NZ,N,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,Z,Z,PZ,NZ,PZ,NZ,Z,PZ,NZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,N
