Name,Date,N_DAY_MAX_GRT_N-1_DAY_MAX,N_Day_Max_Lt_N-1_Close,N_Day_Min_Grt_N-1_Close,N_DAY_MIN_LT_N-1_DAY_MIN,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_N-1_Close,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_09:30_Open_Minus_N-1_EOD_Close,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N-2_EOD_Close_Minus_N-2_09:00_Open
POWERGRID,20190329,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,Z,NZ,NN,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,Z,Z,Z,NZ,Z,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,N
RCOM,20190328,0,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,NN,Z,NN,Z,Z,Z,Z,PP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,PP,Z,Z
RCOM,20190329,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,NN,Z,NN,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,PP,Z,Z
RELCAPITAL,20190328,0,0,0,0,P,NZ,PP,PP,NZ,Z,PP,NZ,PZ,P,NZ,Z,PP,Z,PP,NZ,PZ,PP,NN,Z,P,PP,NZ,P,Z,Z,NZ,PP,Z,Z,N,P,Z,PZ,NZ,PZ,Z,PP,NZ,PZ,N,PZ,N,PZ,NZ,Z,NZ,P,Z,PP,Z,Z,PZ,NZ,NN,PZ,NZ,P,NZ,PZ,NZ,PP,Z,PZ,NZ,P,Z,PZ,NZ,PP,NZ,PP,Z,PZ,NZ,Z,N,PZ,N,Z,N,PP
RELCAPITAL,20190329,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PZ,NZ,NZ,Z,P,Z,P,NZ,PZ,NZ,PZ,N,PZ,NZ,Z,NZ,PZ,Z,P,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,N,PZ,Z,Z,NN,Z,NN,Z,PZ,NN,N,PP,NZ,P,Z,Z,NZ,PP,Z,Z,N,P,Z,PZ,NZ,PZ,Z,PP,NZ,PZ,N,PZ,N,PZ,NZ,Z,NZ,Z
RELIANCE,20190328,0,0,0,1,PZ,NZ,PZ,PZ,NZ,NZ,P,NZ,Z,PZ,N,Z,PZ,NZ,P,NZ,Z,PP,NZ,Z,N,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,N,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,P,NZ,N,PZ,Z,NN,PZ,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PP
RELIANCE,20190329,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,N,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,P,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,Z,NN,Z,NN,Z,Z,NZ,P,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,N,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,N
RELINFRA,20190328,0,0,1,0,PZ,NZ,PP,PP,NZ,Z,PP,NZ,Z,P,NN,Z,PP,NZ,PP,NZ,PZ,PP,N,Z,N,P,NZ,P,NZ,Z,NZ,P,NZ,PZ,N,PZ,Z,PZ,NZ,PZ,NZ,P,N,PZ,NZ,PZ,N,Z,N,Z,N,P,Z,PP,Z,NN,PZ,NZ,NN,PZ,NZ,PZ,Z,Z,NZ,P,Z,PZ,NZ,PZ,Z,P,Z,P,Z,P,Z,PZ,NZ,Z,N,PZ,N,Z,NZ,PP
RELINFRA,20190329,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,P,P,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PP,Z,Z,NN,Z,NN,PP,PZ,N,P,P,NZ,P,NZ,Z,NZ,P,NZ,PZ,N,PZ,Z,PZ,NZ,PZ,NZ,P,N,PZ,NZ,PZ,N,Z,N,Z,N,NN
RPOWER,20190328,0,0,0,0,PP,NZ,PP,PP,NZ,Z,PP,NZ,Z,PP,NN,Z,P,N,P,N,PZ,PP,NZ,Z,NN,P,NZ,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,Z,NZ,Z,N,PZ,Z,PZ,NZ,PZ,NZ,Z,N,PZ,N,Z,NZ,PP,Z,PP,Z,NN,PP,Z,Z,PZ,N,PZ,NZ,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,Z,NZ,PP,Z,PP,Z,PZ,Z,PZ,N,PZ,NZ,Z,Z,PP
RPOWER,20190329,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PP,Z,NZ,NN,Z,P,NZ,PZ,NZ,Z,N,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,PP,Z,Z,NN,Z,NN,P,PZ,NZ,PP,P,NZ,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,Z,NZ,Z,N,PZ,Z,PZ,NZ,PZ,NZ,Z,N,PZ,N,Z,NZ,NN
SAIL,20190328,0,0,0,0,PZ,NZ,P,P,NZ,NZ,P,NZ,Z,PZ,N,Z,PZ,NZ,PZ,NZ,PZ,P,NZ,Z,N,P,Z,PZ,NZ,PZ,Z,PZ,Z,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,Z,N,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,P,NZ,N,Z,NZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,Z
SAIL,20190329,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,N,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,P,Z,PZ,Z,Z,NN,Z,NN,Z,PZ,NZ,P,P,Z,PZ,NZ,PZ,Z,PZ,Z,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,Z,N,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,N
SBIN,20190328,1,0,1,0,PZ,NZ,PP,PP,NZ,Z,PP,NZ,P,PZ,Z,Z,PP,NZ,PP,NZ,PZ,PP,Z,Z,Z,Z,NZ,P,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,N,PZ,NZ,PZ,NZ,Z,NZ,P,NZ,PZ,Z,PP,Z,P,PZ,Z,NN,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,P,Z,Z,NZ,PP
SBIN,20190329,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,P,NZ,Z,PP,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,P,Z,PP,Z,PZ,NZ,PZ,NZ,P,Z,PP,Z,Z,NN,Z,NN,PP,PZ,Z,Z,Z,NZ,P,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,N,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,P
SIEMENS,20190328,1,0,0,0,PZ,NZ,PP,PP,NZ,Z,PP,NZ,PZ,PZ,Z,Z,P,Z,P,Z,PZ,PP,NZ,Z,Z,Z,NZ,P,Z,Z,NZ,PZ,Z,Z,N,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PP,Z,Z,PZ,NZ,Z,PZ,NZ,PZ,Z,P,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,Z
SIEMENS,20190329,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PZ,NZ,Z,P,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PP,Z,Z,NN,Z,NN,PP,PZ,NZ,Z,Z,NZ,P,Z,Z,NZ,PZ,Z,Z,N,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,Z
SUNPHARMA,20190328,1,0,1,0,PZ,Z,PP,PP,Z,Z,PP,Z,Z,PZ,N,Z,PP,NZ,PP,NZ,P,PP,N,NZ,NN,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,N,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,PZ,Z,PP,Z,N,PZ,NZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,Z
SUNPHARMA,20190329,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,Z,N,P,PZ,NZ,PZ,Z,Z,NZ,P,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PP,Z,Z,NN,Z,NN,PP,P,N,PP,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,N,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,N
SUNTV,20190328,1,0,0,0,PZ,NZ,PP,PP,NZ,Z,PP,NZ,P,PZ,Z,Z,PP,NZ,PP,NZ,P,P,NZ,Z,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,P,NZ,Z,N,PZ,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,Z,PP,Z,Z,P,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,Z
