Name,Date,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_N-1_Close,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_09:30_Open_Minus_N-1_EOD_Close,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N-2_EOD_Close_Minus_N-2_09:00_Open
BHARTIARTL,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PZ,NZ,NZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,Z
BHEL,20190307,0,0,Z,NN,Z,PZ,NN,N,Z,NN,PP,PZ,Z,N,P,NZ,P,NZ,P,P,NZ,Z,P,PP,Z,PZ,NZ,PZ,Z,Z,NZ,P,Z,PZ,NZ,Z,NZ,Z,N,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PP,NZ,PZ,N,PZ,N,PP,Z,N,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
BHEL,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,PP,NN,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,N,P,NZ,N,PP,Z,PZ,NZ,PZ,Z,Z,NZ,P,Z,PZ,NZ,Z,NZ,Z,N,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,NZ,PP
BOSCHLTD,20190307,0,1,PZ,N,PZ,PZ,N,N,PZ,NN,Z,PZ,N,N,PZ,N,PZ,N,PZ,P,Z,Z,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,Z,PZ,N,PZ,NN,Z,P,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,P
BOSCHLTD,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,N,N,N,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,NN,PZ,Z,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,Z,Z
BPCL,20190307,1,0,PZ,NZ,PZ,P,NZ,NZ,PZ,NZ,PP,PZ,Z,NZ,PZ,NZ,PZ,NZ,P,PP,NZ,Z,P,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PP,NZ,PZ,NZ,P,NZ,PP,PP,NZ,NN,PZ,NZ,P,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,P,NZ,Z,NZ,PP
BPCL,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,Z,N,Z,Z,Z,NN,Z,NN,Z,P,NZ,N,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PP
CANBK,20190307,1,1,PZ,N,P,P,N,N,PP,N,Z,PZ,NN,N,PP,NZ,PP,NZ,PZ,PP,NZ,Z,N,PZ,N,PZ,N,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,N,PP,N,Z,PZ,NZ,NN,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,P,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PP
CANBK,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,N,NN,PP,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,P,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PP,Z,Z,NN,Z,NN,P,PZ,NZ,P,PZ,N,PZ,N,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,Z
CENTURYTEX,20190307,0,1,PZ,N,PP,P,NN,NN,PP,NN,Z,PZ,NN,N,PP,NZ,PP,NZ,P,PP,NZ,Z,NN,Z,N,PZ,N,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,N,Z,Z,PZ,N,P,NN,N,P,NZ,NN,Z,NZ,PZ,NZ,P,Z,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,P,Z,P,NZ,PZ,NZ,Z,NZ,PP
CENTURYTEX,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,N,NN,P,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PP,NZ,PZ,NZ,Z,N,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NN,Z,NN,Z,P,NZ,PP,Z,N,PZ,N,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,N,Z,Z,N
CIPLA,20190307,0,1,PZ,NZ,PZ,PZ,NZ,NZ,PZ,N,Z,PZ,NZ,NZ,PZ,NZ,PZ,N,PZ,PZ,NZ,NZ,Z,Z,N,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,Z,PZ,NZ,PZ,N,Z,PZ,NZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z
CIPLA,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NZ,N,PZ,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,N,PZ,NZ,Z,Z,N,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,Z,Z
COALINDIA,20190307,0,1,Z,N,Z,Z,NN,NN,Z,NN,PZ,Z,NZ,N,PZ,N,PZ,N,PZ,PP,NZ,Z,P,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PP,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,N,Z,NN,Z,PZ,NZ,NN,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,Z,P,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,Z,Z,PP
COALINDIA,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,PZ,N,NZ,NN,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,N,Z,Z,Z,NN,Z,NN,NN,PZ,NZ,N,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PP,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z
DISHTV,20190307,0,1,PZ,NN,PZ,P,NN,NN,PZ,NN,Z,P,NN,N,Z,NN,Z,NN,P,PZ,NZ,NZ,NN,PZ,N,PZ,N,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NN,PZ,NZ,PZ,N,PZ,NZ,Z,N,P,N,P,NN,NN,PZ,N,P,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,N,PZ,NZ,PZ,NN,PZ,NZ,PZ,NZ,P,Z,Z,NZ,N
DISHTV,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NN,NN,NN,Z,N,PZ,N,PZ,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,N,PZ,NN,Z,Z,Z,NN,Z,NN,NN,P,NZ,PP,PZ,N,PZ,N,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NN,PZ,NZ,PZ,N,PZ,NZ,Z,N,NN
DLF,20190307,0,1,Z,N,P,PZ,NN,NN,P,NN,PZ,Z,NZ,N,P,N,P,N,PZ,PP,NZ,Z,Z,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,NZ,Z,NZ,PZ,N,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,N,PZ,NN,Z,PZ,Z,NN,PZ,NZ,P,Z,PZ,NZ,PZ,Z,PZ,Z,P,NZ,P,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,P,Z,Z,NZ,PP
DLF,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,PZ,N,NZ,Z,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,NZ,Z,NZ,PZ,N,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z
DRREDDY,20190307,1,0,PZ,NZ,P,P,NZ,NZ,P,NZ,P,PZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,PP,NZ,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,P,Z,PZ,NZ,P,NZ,P,PZ,NZ,N,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,P
DRREDDY,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,P,NZ,Z,Z,PZ,Z,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,Z,N,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,P
EICHERMOT,20190307,0,0,PZ,NZ,PZ,PZ,NZ,NZ,PZ,NZ,PZ,PZ,NZ,NZ,PZ,Z,PZ,Z,P,PP,NZ,Z,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,Z,PZ,NZ,PZ,NZ,Z,PZ,NZ,NN,PZ,Z,P,NZ,PP,Z,PZ,Z,PZ,Z,PZ,NZ,P,Z,PP,NZ,PZ,N,PZ,NZ,PZ,NZ,P,Z,Z,Z,PP
EICHERMOT,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PZ,NZ,NZ,Z,PZ,Z,Z,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,Z,NN,Z,NN,Z,P,NZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,Z,Z
GAIL,20190307,1,0,P,Z,P,P,NZ,NZ,P,NZ,PZ,P,NZ,Z,PZ,N,PZ,N,PZ,P,NZ,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,P,Z,P,NZ,Z,PZ,NZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,Z
GAIL,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PZ,Z,NZ,N,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
GRASIM,20190307,1,0,Z,N,PZ,PZ,N,N,PZ,N,PZ,PZ,NZ,N,P,NZ,P,NZ,PZ,PP,Z,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,N,PZ,N,Z,P,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PP
GRASIM,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,PZ,N,NZ,Z,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,N,PZ,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,Z
HCLTECH,20190307,0,1,PZ,NZ,PZ,PZ,NZ,NZ,PZ,NZ,Z,PZ,N,Z,PZ,N,PZ,N,Z,PZ,N,NZ,N,Z,N,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,N,PZ,NZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
HCLTECH,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,N,N,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,Z,Z,NN,Z,NN,Z,Z,N,P,Z,N,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,N
HDFC,20190307,1,0,PZ,NZ,PZ,PZ,N,N,PZ,N,P,PZ,Z,Z,Z,N,Z,N,PZ,PZ,Z,Z,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,P,NZ,PZ,Z,PZ,N,P,Z,NZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,Z
HDFC,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,P,NZ,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,Z,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,P
HDFCBANK,20190307,1,0,Z,NZ,PZ,PZ,NZ,NZ,PZ,NZ,Z,PZ,NZ,Z,PZ,NZ,P,NZ,Z,P,NZ,Z,Z,Z,NZ,PZ,NZ,Z,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,P,NZ,Z,Z,NZ,N,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,P,Z,PZ,NZ,Z,NZ,P
HDFCBANK,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,Z,NZ,NZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,Z,Z,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NN,Z,NN,Z,Z,NZ,Z,Z,NZ,PZ,NZ,Z,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,Z
HDIL,20190307,0,0,PZ,NN,PZ,P,NN,NN,PZ,NN,PP,PZ,Z,N,PP,N,PP,N,PP,PP,NZ,Z,Z,Z,N,PZ,NZ,Z,NZ,PP,NZ,Z,N,PZ,NZ,PZ,NZ,Z,NN,Z,N,PZ,Z,PZ,NZ,Z,NZ,PP,NZ,PZ,N,P,NN,PP,PZ,N,NN,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,P,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,Z,N,PP
HEROMOTOCO,20190307,0,1,PZ,N,PZ,PZ,N,N,PZ,N,Z,PZ,N,NZ,Z,NZ,Z,NZ,PZ,PP,NZ,Z,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,N,N,P,NZ,NN,PZ,NZ,PZ,Z,P,Z,P,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,P,Z,Z,NZ,PP
HEROMOTOCO,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,N,N,Z,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,NZ,Z,Z,Z,NN,Z,NN,N,PZ,NZ,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,N
HINDALCO,20190307,0,0,Z,N,Z,PZ,N,N,Z,N,P,PZ,Z,N,PZ,NZ,PZ,NZ,PZ,PP,Z,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,P,Z,PZ,N,PZ,N,P,P,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,P
HINDALCO,20190308,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,P,N,Z,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,N,PZ,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,Z,Z,P
