Name,Date,N_DAY_MAX_GRT_N-1_DAY_MAX,N_Day_Max_Lt_N-1_Close,N_Day_Min_Grt_N-1_Close,N_DAY_MIN_LT_N-1_DAY_MIN,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_N-1_Close,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_09:30_Open_Minus_N-1_EOD_Close,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N-2_EOD_Close_Minus_N-2_09:00_Open
IDEA,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PZ,N,N,NN,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NN,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,NN,PZ,N,NN,PZ,NZ,PZ,NZ,PZ,N,PZ,NZ,PZ,NZ,Z,NN,PP,NZ,PP,NZ,PP,NZ,PZ,N,PZ,N,PP,NZ,PP,Z,PP
IDFC,20190325,0,1,0,1,P,NZ,P,Z,NZ,NN,P,N,Z,Z,NN,NN,PZ,N,PZ,NN,PZ,P,NZ,Z,Z,PZ,NZ,PZ,N,PZ,NZ,P,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,N,PZ,NZ,P,NZ,PP,Z,PZ,N,PZ,NZ,PZ,Z,PZ,N,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,P
IDFC,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,Z,NZ,NN,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,PZ,N,PZ,NZ,P,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PP,Z,Z
INDUSINDBK,20190325,0,1,0,1,PZ,NZ,PZ,Z,NZ,NN,PZ,NZ,Z,Z,NN,NN,PZ,NZ,PZ,NZ,Z,Z,N,N,Z,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
INDUSINDBK,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,Z,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,Z,N,Z,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,P,Z,Z
INFRATEL,20190325,0,1,0,1,Z,N,Z,Z,NN,NN,Z,NN,Z,Z,NN,NN,PZ,N,PZ,NN,P,PP,Z,Z,NN,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,N,PZ,Z,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,N,Z,N,NN,PP,Z,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,Z,N,PZ,N,Z,NZ,PP
INFRATEL,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,Z,N,NN,N,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,Z,Z,NN,Z,NN,NN,P,Z,PP,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,N,PZ,Z,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PP,Z,N
INFY,20190325,0,0,0,0,Z,NZ,Z,PZ,N,N,Z,N,P,PZ,Z,NZ,Z,N,Z,N,P,PP,Z,Z,Z,P,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,NZ,PZ,N,P,PZ,NZ,N,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,P,Z,Z,NZ,P
INFY,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,P,NZ,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,Z,Z,PZ,Z,PZ,Z,Z,Z,Z,NN,Z,NN,Z,P,Z,Z,P,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,P
IOC,20190325,1,0,0,1,PP,Z,PP,P,Z,NN,PP,Z,Z,P,NN,NN,P,N,P,N,Z,Z,NN,NN,Z,Z,NZ,Z,NZ,P,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,PZ,NZ,Z,Z,P,NN,PP,NN,NN,PZ,N,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,N,PZ,NZ,PZ,NZ,P,NZ,Z,Z,N
IOC,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PP,Z,Z,NN,PP,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,P,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PP,Z,PP,Z,Z,NN,Z,NN,PP,Z,NN,Z,Z,NZ,Z,NZ,P,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,PZ,NZ,PP,Z,NN
ITC,20190325,0,1,0,1,Z,NZ,Z,Z,N,N,Z,N,Z,Z,N,N,Z,NZ,Z,NZ,PZ,PP,NZ,Z,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,Z,Z,N,Z,N,Z,PZ,NZ,N,PZ,Z,Z,NZ,PZ,NZ,Z,Z,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,P
ITC,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,Z,NZ,N,Z,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,Z
JINDALSTEL,20190325,0,1,0,1,PZ,NN,PZ,Z,NN,NN,PZ,NN,Z,Z,NN,NN,P,NZ,P,NZ,PZ,Z,NZ,N,NN,PZ,NZ,Z,N,Z,N,PZ,NZ,Z,N,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,PZ,NZ,Z,Z,Z,NN,Z,NN,NN,PZ,N,Z,PZ,Z,P,Z,P,Z,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,Z,Z
JINDALSTEL,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NN,NN,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,N,Z,Z,Z,NN,Z,NN,N,PZ,NZ,P,PZ,NZ,Z,N,Z,N,PZ,NZ,Z,N,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,PZ,NZ,PZ,Z,NN
JSWSTEEL,20190325,0,1,0,1,Z,N,Z,Z,N,N,Z,N,Z,Z,NN,N,PZ,N,PZ,N,Z,Z,N,NN,N,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NN,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,Z,Z,Z,N,Z,N,NN,Z,NN,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,N,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,NN
JSWSTEEL,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,Z,N,NN,Z,Z,N,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,N,Z,Z,Z,NN,Z,NN,N,Z,N,P,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NN,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,NN
KOTAKBANK,20190325,0,1,0,1,PZ,N,PZ,Z,N,NN,PZ,N,Z,Z,NN,NN,PZ,NZ,PZ,NZ,Z,Z,NZ,N,P,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,P,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,Z
KOTAKBANK,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,N,NN,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,N,Z,NZ,N,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,P,Z,PZ,NZ,PZ,NZ,P,Z,Z
LICHSGFIN,20190325,1,0,0,0,Z,N,Z,P,NN,NZ,Z,NN,PZ,P,NZ,NZ,PZ,N,PZ,N,PZ,P,NZ,Z,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,N,P,NZ,P,NZ,Z,PZ,NZ,Z,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,P
LICHSGFIN,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,PZ,N,NZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,N,Z
LT,20190325,1,0,0,0,PZ,NZ,PZ,P,N,Z,PZ,N,P,P,Z,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,N,P,Z,P,Z,Z,Z,N,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,N
LT,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,P,NZ,Z,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,Z,Z,Z,Z,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,N,Z
LUPIN,20190325,0,1,0,1,PZ,N,PZ,Z,NN,NN,PZ,NN,Z,Z,NN,NN,PZ,N,PZ,N,PZ,PZ,NZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,P,NZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z
LUPIN,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,N,NN,N,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,NN,PZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,P,Z,Z
M&M,20190325,0,1,0,1,PZ,NZ,PZ,Z,NZ,NN,PZ,N,Z,Z,NN,N,PZ,NZ,PZ,NZ,Z,PZ,NZ,NZ,Z,P,NZ,Z,NZ,Z,NZ,Z,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z,Z,Z,N,Z,NN,N,PZ,NZ,Z,PZ,N,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,P,NZ,PZ,Z,Z
M&M,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,Z,NZ,Z,Z,Z,NN,Z,NN,Z,Z,NZ,Z,P,NZ,Z,NZ,Z,NZ,Z,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,P,Z,N
MARUTI,20190325,0,1,0,1,PZ,NZ,P,Z,NZ,NN,P,NZ,Z,Z,NN,NN,PZ,N,PZ,N,PZ,Z,NZ,N,NN,Z,NZ,Z,NZ,Z,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,NN,Z,NZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,N
MARUTI,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NN,Z,NN,Z,PZ,NZ,PP,Z,NZ,Z,NZ,Z,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PP,Z,NN
NMDC,20190325,0,1,0,1,PZ,NN,PZ,Z,NN,NN,PZ,NN,Z,Z,NN,NN,P,NZ,P,NZ,Z,PP,NN,N,N,PZ,N,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,NN,PZ,NZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,P
NMDC,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NN,NN,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,Z,NN,P,PZ,N,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PP,Z,NN
NTPC,20190325,1,0,1,0,PP,NZ,PP,PP,NZ,Z,PP,NZ,P,PP,N,Z,P,N,P,N,PZ,P,NN,NZ,NN,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,N,Z,NN,PP,Z,PP,Z,NN,PZ,NN,NN,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,P,NZ,Z,NZ,P,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,N,Z,NZ,P
NTPC,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PP,P,NZ,N,Z,PZ,N,PZ,NZ,PZ,Z,P,Z,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,N,P,Z,Z,NN,Z,NN,P,PZ,NN,PP,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,N,Z,NN,NN
ONGC,20190325,1,0,0,0,P,NZ,PP,PP,NZ,NZ,PP,NZ,Z,PP,NN,NZ,PZ,NN,PZ,NN,PZ,PZ,N,NZ,NN,PZ,N,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PP,NZ,PP,NZ,NN,PZ,NZ,Z,PP,Z,PP,NZ,PZ,N,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,Z,Z
ONGC,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,Z,NZ,NN,PP,PZ,NN,PZ,NZ,P,Z,PZ,NZ,PZ,NZ,PZ,Z,P,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PP,Z,PP,Z,Z,NN,Z,NN,PP,PZ,N,PP,PZ,N,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,NN
PFC,20190325,1,0,0,1,PP,Z,PP,PP,Z,NN,PP,Z,Z,PP,NN,NN,PP,Z,PP,Z,PZ,PP,NN,Z,NN,PZ,NZ,P,Z,P,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,PP,NN,PP,NN,NN,P,Z,NN,PP,NZ,PP,Z,P,NZ,Z,N,PZ,NZ,PZ,NZ,P,Z,PZ,Z,PZ,NZ,PZ,Z,Z,N,PZ,N,PZ,Z,PP
PFC,20190326,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PP,Z,Z,NN,PP,P,Z,PZ,Z,PZ,NZ,PZ,NZ,P,Z,P,NZ,PZ,NZ,PZ,NZ,PZ,N,PZ,NZ,PZ,NZ,P,Z,PP,Z,Z,NN,Z,NN,PP,PZ,NN,PP,PZ,NZ,P,Z,P,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PP,Z,NN
PNB,20190325,0,1,0,1,PZ,NZ,P,Z,NZ,NN,P,NZ,Z,Z,N,NN,P,NZ,P,NZ,PZ,PP,N,Z,PP,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,N,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PP,NZ,PZ,NZ,PP,Z,Z,NN,Z,NN,PP,P,NZ,N,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,N,PZ,NZ,PZ,Z,Z,NZ,PP
